t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
193303,-9.024,2.646,-2.868,-0.01,0.03,-0.009,-0.92,0.27,-0.292,1.002,0.033,0.417,0.014,0.0,0.0,-0.0,0.0,0.0,-0.0,2.734,1.298,1.866,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-9.168,2.704,-3.01,-0.124,0.183,-0.169,8.405,0.731,0.906,0.002,0.004,0.003
193405,-8.961,2.665,-3.007,-0.014,0.023,-0.014,-0.914,0.272,-0.307,1.002,0.03,0.424,0.017,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.72,1.296,1.882,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,0.001,0.001,0.0,-0.0,0.022,0.018,8.405,0.731,0.906,0.002,0.004,0.003
193508,-8.983,2.662,-2.974,-0.011,0.021,-0.016,-0.916,0.271,-0.303,1.002,0.029,0.422,0.015,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.724,1.297,1.878,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.007,-0.0,0.011,0.001,0.015,0.004,8.405,0.731,0.906,0.002,0.004,0.003
193611,-8.985,2.67,-2.931,-0.013,0.012,-0.019,-0.916,0.272,-0.299,1.001,0.026,0.421,0.014,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.726,1.296,1.874,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.003,-0.0,0.014,0.002,0.004,0.008,8.405,0.731,0.906,0.002,0.004,0.003
193713,-8.988,2.653,-2.942,-0.013,0.011,-0.019,-0.917,0.271,-0.3,1.002,0.026,0.421,0.014,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.726,1.297,1.875,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.004,0.001,0.014,0.006,0.011,0.005,8.405,0.731,0.906,0.002,0.004,0.003
193816,-9.002,2.658,-2.938,-0.012,0.017,-0.021,-0.918,0.271,-0.3,1.003,0.03,0.421,0.016,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.727,1.297,1.875,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.006,-0.006,0.012,0.006,0.013,0.009,8.405,0.731,0.906,0.002,0.004,0.003
193919,-9.0,2.631,-2.952,-0.012,0.02,-0.019,-0.918,0.268,-0.301,1.003,0.03,0.42,0.017,0.0,-0.0,-0.0,0.0,0.0,0.0,2.728,1.3,1.876,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.004,0.001,0.014,0.006,0.011,0.005,8.405,0.731,0.906,0.002,0.004,0.003
194022,-8.978,2.648,-2.976,-0.012,0.017,-0.017,-0.916,0.27,-0.303,1.002,0.027,0.422,0.015,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.725,1.298,1.878,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.003,-0.0,0.014,0.002,0.004,0.008,8.405,0.731,0.906,0.002,0.004,0.003
194125,-8.983,2.641,-2.974,-0.013,0.016,-0.017,-0.916,0.269,-0.303,1.002,0.027,0.421,0.015,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.725,1.299,1.878,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,-0.007,-0.0,0.011,0.001,0.015,0.004,8.405,0.731,0.906,0.002,0.004,0.003
194228,-8.995,2.643,-2.966,-0.014,0.016,-0.018,-0.917,0.27,-0.302,1.002,0.028,0.421,0.016,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.726,1.298,1.877,-0.917,-0.914,-0.92,0.27,0.272,0.268,-0.301,-0.292,-0.307,-0.012,-0.01,-0.014,0.018,0.03,0.011,-0.017,-0.009,-0.021,1.488,0.048,0.917,0.27,0.301,0.012,0.019,0.017,0.001,0.001,0.003,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.001,0.005,0.003,0.001,0.001,0.0,-0.0,0.022,0.018,8.405,0.731,0.906,0.002,0.004,0.003
194331,-8.995,2.643,-2.954,-0.013,0.013,-0.022,-0.917,0.27,-0.301,1.002,0.029,0.421,0.015,0.0,0.0,-0.0,0.0,0.0,-0.0,2.726,1.298,1.876,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-9.154,2.681,-3.068,-0.097,0.178,-0.188,8.38,0.719,0.941,0.001,0.003,0.004
194433,-8.985,2.653,-2.998,-0.008,0.03,-0.021,-0.916,0.271,-0.306,1.003,0.037,0.424,0.017,0.0,0.0,-0.0,0.0,0.0,0.0,2.722,1.297,1.881,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.0,0.013,0.007,-0.017,-0.007,-0.005,8.38,0.719,0.941,0.001,0.003,0.004
194536,-8.971,2.648,-2.988,-0.008,0.019,-0.021,-0.915,0.27,-0.305,1.002,0.029,0.422,0.015,0.0,0.0,0.0,0.0,-0.0,-0.0,2.723,1.298,1.88,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.006,-0.005,0.003,0.004,0.005,0.002,8.38,0.719,0.941,0.001,0.003,0.004
194638,-8.961,2.653,-2.957,-0.006,0.017,-0.026,-0.914,0.271,-0.302,1.0,0.032,0.421,0.014,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.724,1.296,1.878,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.001,0.002,0.01,0.004,-0.001,-0.008,8.38,0.719,0.941,0.001,0.003,0.004
194741,-8.99,2.6,-3.002,0.007,0.023,-0.022,-0.917,0.265,-0.306,1.002,0.033,0.421,0.015,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.726,1.303,1.881,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,0.0,0.002,0.009,-0.015,-0.016,-0.006,8.38,0.719,0.941,0.001,0.003,0.004
194843,-8.983,2.598,-3.021,-0.011,0.018,-0.017,-0.916,0.265,-0.308,1.002,0.027,0.421,0.015,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.724,1.303,1.883,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.002,-0.005,0.0,0.015,-0.008,0.0,8.38,0.719,0.941,0.001,0.003,0.004
194946,-8.973,2.598,-3.045,-0.012,0.019,-0.013,-0.915,0.265,-0.311,1.002,0.026,0.422,0.014,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.722,1.303,1.886,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,0.0,0.002,0.009,-0.015,-0.016,-0.006,8.38,0.719,0.941,0.001,0.003,0.004
195048,-8.969,2.617,-3.033,-0.016,0.017,-0.015,-0.915,0.267,-0.309,1.002,0.028,0.423,0.016,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.722,1.301,1.884,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.001,0.002,0.01,0.004,-0.001,-0.008,8.38,0.719,0.941,0.001,0.003,0.004
195151,-8.966,2.629,-3.048,-0.015,0.011,-0.016,-0.914,0.268,-0.311,1.002,0.025,0.424,0.014,0.0,0.0,0.0,0.0,-0.0,0.0,2.719,1.3,1.886,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.006,-0.005,0.003,0.004,0.005,0.002,8.38,0.719,0.941,0.001,0.003,0.004
195254,-8.971,2.636,-3.033,-0.015,0.011,-0.015,-0.915,0.269,-0.309,1.003,0.024,0.424,0.014,-0.0,-0.0,0.0,0.0,0.0,-0.0,2.721,1.299,1.884,-0.915,-0.914,-0.917,0.268,0.271,0.265,-0.307,-0.301,-0.311,-0.01,0.007,-0.016,0.018,0.03,0.011,-0.019,-0.013,-0.026,1.49,0.048,0.915,0.268,0.307,0.012,0.019,0.019,0.001,0.002,0.003,0.005,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.005,0.004,0.006,0.005,0.006,-0.0,0.013,0.007,-0.017,-0.007,-0.005,8.38,0.719,0.941,0.001,0.003,0.004
195356,-8.985,2.612,-3.01,-0.012,0.021,-0.02,-0.916,0.266,-0.307,1.002,0.031,0.421,0.017,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.724,1.302,1.882,-0.913,-0.909,-0.916,0.27,0.283,0.266,-0.312,-0.307,-0.316,-0.018,-0.012,-0.027,0.024,0.062,0.009,-0.022,-0.013,-0.05,1.495,0.063,0.913,0.27,0.313,0.018,0.029,0.024,0.001,0.004,0.002,0.004,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.003,0.005,0.016,0.012,0.002,0.006,0.005,0.005,0.017,0.006,-9.127,2.702,-3.125,-0.176,0.241,-0.216,8.33,0.73,0.977,0.003,0.008,0.006
195459,-8.966,2.619,-3.086,-0.015,0.035,-0.018,-0.914,0.267,-0.315,1.003,0.042,0.425,0.021,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.717,1.301,1.89,-0.913,-0.909,-0.916,0.27,0.283,0.266,-0.312,-0.307,-0.316,-0.018,-0.012,-0.027,0.024,0.062,0.009,-0.022,-0.013,-0.05,1.495,0.063,0.913,0.27,0.313,0.018,0.029,0.024,0.001,0.004,0.002,0.004,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.003,0.005,0.016,0.012,0.002,0.006,0.005,0.005,0.017,0.006,-0.004,-0.014,0.0,-0.001,0.034,-0.04,8.33,0.73,0.977,0.003,0.008,0.006
195562,-8.95,2.607,-3.045,-0.014,0.014,-0.013,-0.913,0.266,-0.311,1.001,0.024,0.423,0.014,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.72,1.302,1.887,-0.913,-0.909,-0.916,0.27,0.283,0.266,-0.312,-0.307,-0.316,-0.018,-0.012,-0.027,0.024,0.062,0.009,-0.022,-0.013,-0.05,1.495,0.063,0.913,0.27,0.313,0.018,0.029,0.024,0.001,0.004,0.002,0.004,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.003,0.005,0.016,0.012,0.002,0.006,0.005,0.005,0.017,0.006,-0.008,-0.013,0.013,0.01,-0.034,0.0,8.33,0.73,0.977,0.003,0.008,0.006
195664,-8.942,2.605,-3.098,-0.014,0.009,-0.014,-0.912,0.266,-0.316,1.001,0.022,0.425,0.012,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.716,1.302,1.892,-0.913,-0.909,-0.916,0.27,0.283,0.266,-0.312,-0.307,-0.316,-0.018,-0.012,-0.027,0.024,0.062,0.009,-0.022,-0.013,-0.05,1.495,0.063,0.913,0.27,0.313,0.018,0.029,0.024,0.001,0.004,0.002,0.004,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.003,0.005,0.016,0.012,0.002,0.006,0.005,0.005,0.017,0.006,-0.005,0.002,0.001,0.001,0.022,0.02,8.33,0.73,0.977,0.003,0.008,0.006
195767,-8.966,2.626,-3.067,-0.015,0.015,-0.014,-0.914,0.268,-0.313,1.003,0.025,0.425,0.015,0.0,0.0,0.0,-0.0,-0.0,0.0,2.718,1.3,1.888,-0.913,-0.909,-0.916,0.27,0.283,0.266,-0.312,-0.307,-0.316,-0.018,-0.012,-0.027,0.024,0.062,0.009,-0.022,-0.013,-0.05,1.495,0.063,0.913,0.27,0.313,0.018,0.029,0.024,0.001,0.004,0.002,0.004,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.003,0.005,0.016,0.012,0.002,0.006,0.005,0.005,0.017,0.006,0.002,0.007,0.007,0.008,-0.011,0.023,8.33,0.73,0.977,0.003,0.008,0.006
